plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1069,NorthEast,jones,-0.1532975733280182,22.65832078830146,0.01544242301771845,0.699819850399831,-0.03268790744248355,0.04289150123669271,-0.290102850812671,-0.6229427000998471,north
1067,NorthEast,jones,-0.1454688161611557,22.65832078830146,-0.05561273191653776,0.6871607205324808,-0.02730203942265276,0.04181890057452798,-0.3912494767231474,-0.33157570548323057,north
1070,NorthEast,jones,-0.15699119865894318,22.65832078830146,0.07240090854123811,0.7302543803904602,-0.00716178998553418,0.02547647335797599,-0.5407409977502133,-0.8620744782705768,north
1070b,NorthEast,jones,-0.2428300529718399,22.65832078830146,0.1379045126481424,0.7844814230710381,0.01522075107894993,0.03554563271574717,-0.27912276399517144,1.2198680706292286,north
1071,NorthEast,jones,-0.104196697473526,22.65832078830146,0.2576754318424787,0.6912988330974056,0.0033979369497511,0.0155981055134531,-0.03021957879500951,-0.04016022097236319,north
1072,NorthEast,jones,-0.10178638994693756,22.65832078830146,0.23871516580800323,0.6762774987259115,0.00129308444726532,0.01458430372134369,-0.05534831275921556,0.01833029716970592,north
1073,NorthEast,jones,-0.11813231557607652,22.65832078830146,0.2740650492759453,0.6974610182384149,-0.00124801545220305,0.01567468079921099,0.01602465290962635,-0.11250206725491468,north
1074,NorthEast,jones,-0.0551811009645462,22.65832078830146,0.18317998531014057,0.6962884102239418,0.01272115779728579,0.01725438552300966,-0.13178917441497795,0.0278701501469675,north
1075,NorthEast,jones,-0.2890428900718689,22.65832078830146,0.33708817126039264,0.5277927228061126,-0.00785062166294664,0.02752143070407613,-0.4682732575252735,-0.41023392893745664,north
1076,NorthEast,jones,-0.2947593331336975,22.65832078830146,0.28177077315725346,0.6667413570341143,-0.00364033892409251,0.02468723710012644,0.7009358145246806,-0.28106220305361507,north
1077,NorthEast,jones,-0.07938022166490555,22.65832078830146,0.17139317531695164,0.5930357925918942,0.01025486493252767,0.0256670432339638,0.31982662585059807,0.3822553970328568,north
1078,NorthEast,jones,-0.09341734647750854,22.65832078830146,0.1546957377830644,0.614075471931657,0.006430620849448,0.02307215818322615,0.3730306532664114,0.4355533516088178,north
1080,NorthEast,jones,-0.17259074747562408,22.65832078830146,0.17100875452612666,0.6757565014346456,0.00387081850849191,0.02089766824892188,-0.00856047997653189,0.8817485580800947,north
1079,NorthEast,jones,-0.06249018758535385,22.65832078830146,0.13863049359881255,0.6633904827368685,0.00926722259956716,0.02543887551079004,0.30531974359246195,0.1149914677464165,north
1081,NorthEast,jones,-0.22968217730522156,22.65832078830146,0.1730290588252043,0.73327429735271,0.0087096204674837,0.0198885520662643,-0.2897174128626199,0.3190079628683055,north
1082,NorthEast,jones,-0.10260146111249924,22.65832078830146,0.17086305192002305,0.6195534095076083,-0.00698623469199915,0.01926797213046072,-0.3693778450345272,-0.09326493651409495,north
1083,NorthEast,jones,-0.16347315907478333,22.65832078830146,0.2303284260404358,0.701847204006423,-0.00763454898632342,0.01805665202133556,-0.4871854258196093,0.16028989203123714,north
1084,NorthEast,jones,-0.23354071378707889,22.65832078830146,0.1722229359881962,0.7824813264650103,-0.01526867341848767,0.02787417962739453,-0.5290307130820441,-0.7769384867820711,north
1085,NorthEast,jones,-0.2422379106283188,22.65832078830146,0.17920890484521984,0.796256666704021,-0.01352824017381448,0.02574575949082982,-0.7181684482984272,-0.6736954435341795,north
